id_registro,comentario,empresa,sede,rubro,estrellas,sentimiento_estrella,fecha_resena,url,comentario_limpio,texto_modelo,longitud_caracteres,cantidad_palabras,comentario_corto,sin_contenido_alfabetico,duplicado_global,duplicado_empresa_sede,estrellas_validas,sentimiento_esperado,sentimiento_consistente,requiere_revision,motivo_revision,sentimiento_modelo,polaridad_modelo,confianza_modelo,prob_neg,prob_neu,prob_pos,sentimiento_final,sentimiento_final_provisional,requiere_revision_etiqueta,confianza_etiqueta,motivo_revision_etiqueta,sentimiento_final_original,sentimiento_final_origen,sentimiento_ia,confianza_ia,justificacion_ia,usar_etiqueta_ia,sentimiento_ia_neutral,confianza_ia_neutral,justificacion_ia_neutral,usar_etiqueta_ia_neutral,regla_aplicada,tercil_longitud,etiqueta_llm,confianza_llm,justificacion_llm,sentimiento_v2
1925,"Buen lugar, buenas ofertas de dia esta vacio",Metro,San Miguel,Retail,5,muy positivo,Hace 4 años,"https://www.google.com/maps/place/Metro+La+Marina/@-12.0891802,-77.3715373,10z/data=!4m12!1m2!2m1!1smetro+san+miguel!3m8!1s0x9105c97023499e85:0xcdd5aa58f24e5e51!8m2!3d-12.0766255!4d-77.0891354!9m1!1b1!15sChBtZXRybyBzYW4gbWlndWVsWhIiEG1ldHJvIHNhbiBtaWd1ZWySAQtzdXBlcm1hcmtldJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VObE5UVXlObk5uUlJBQuABAPoBBAgAEEE!16s%2Fg%2F12vqp1m59?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Buen lugar, buenas ofertas de dia esta vacio",buen lugar buenas ofertas de dia esta vacio,44,8,False,False,False,False,True,muy positivo,True,False,,NEU,neutral,0.5449570417404175,0.403270810842514,0.5449570417404175,0.0517721138894557,,muy positivo,True,baja,sin_etiqueta_final_confiable;baja_confianza_modelo,,sin_etiqueta,,,,,,,,,,corta,positivo,0.9,"Elogio al lugar y ofertas, tono favorable.",positivo
4633,"Buen supermercado, característico de Lima, con buen género y productos españoles aunque a precios caros (así es por aquí). Lo que me desagrada es que no todos tienen lo mismo, compras algo que te gusta en uno y ya no lo encuentras en otro!!!",Wong,Miraflores,Retail,5,muy positivo,Hace un año,"https://www.google.com/maps/place/Wong+Balta/@-12.0918647,-77.0830566,13z/data=!4m12!1m2!2m1!1swong+miraflores!3m8!1s0x9105c818937627d1:0x58b52912789b6072!8m2!3d-12.1229264!4d-77.0321381!9m1!1b1!15sCg93b25nIG1pcmFmbG9yZXMiA4gBAVoRIg93b25nIG1pcmFmbG9yZXOSAQtzdXBlcm1hcmtldOABAA!16s%2Fg%2F11b6gnjz11?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Buen supermercado, característico de Lima, con buen género y productos españoles aunque a precios caros (así es por aquí). Lo que me desagrada es que no todos tienen lo mismo, compras algo que te gusta en uno y ya no lo encuentras en otro!!!",buen supermercado característico de lima con buen género y productos españoles aunque a precios caros así es por aquí lo que me desagrada es que no todos tienen lo mismo compras algo que te gusta en uno y ya no lo encuentras en otro,241,44,False,False,False,False,True,muy positivo,True,False,,NEG,negativo,0.8735918402671814,0.8735918402671814,0.1037209331989288,0.0226872488856315,,muy positivo,True,baja,sin_etiqueta_final_confiable,,sin_etiqueta,,,,,,,,,,larga,neutral,0.85,"Elogia calidad pero critica precios y disponibilidad, tono mixto.",neutral
2606,"Oeschle una tienda donde encuentras desde prendas de vestir, calzado, cosas para el hogar, artículos de cómputos, etc., y debidamente respetando las normas de protocolo de seguridad.",Oechsle,Jockey Plaza,Retail,5,muy positivo,Hace 5 años,"https://www.google.com/maps/place/Oechsle+Jockey+Plaza/@-12.086616,-76.9755849,17z/data=!4m8!3m7!1s0x9105c7ad8cbc3bdd:0x1eb0fa0150c6d250!8m2!3d-12.086616!4d-76.9755849!9m1!1b1!16s%2Fg%2F11b6vd8v1c?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Oeschle una tienda donde encuentras desde prendas de vestir, calzado, cosas para el hogar, artículos de cómputos, etc., y debidamente respetando las normas de protocolo de seguridad.",oeschle una tienda donde encuentras desde prendas de vestir calzado cosas para el hogar artículos de cómputos etc y debidamente respetando las normas de protocolo de seguridad,182,27,False,False,False,False,True,muy positivo,True,False,,NEU,neutral,0.6383169293403625,0.024217415601015,0.6383169293403625,0.3374656736850738,neutral,muy positivo,True,baja,sin_etiqueta_final_confiable,,regla_voto_ponderado,,,,,,,,,R1_estrellas_altas_neu_neutral,media,positivo,0.9,"Resalta variedad y cumplimiento de normas, tono favorable.",positivo
2336,"Tuve que venir a esta agencia porque por teléfono la asistente no tomó la solicitud de baja del servicio trío. Creo que se burló del pedido. En el módulo la atención fue rápida y paciente. El espacio del lugar es más amplio. No me quejo de esta oficina, pero sí crítico el servicio por teléfono...",Movistar,San Isidro,Telecomunicaciones,5,muy positivo,Fecha de edición: Hace 6 años,"https://www.google.com/maps/place/Movistar+-+Centro+de+Atenci%C3%B3n+y+Venta+San+Isidro+-+Juan+de+Arona/@-12.0964878,-77.0379758,15z/data=!3m1!5s0x9105c86f55516a2b:0xb4bdd97027c54e51!4m8!3m7!1s0x9105c86f5551a06f:0x8a1f64392d6a1f9f!8m2!3d-12.096509!4d-77.027676!9m1!1b1!16s%2Fg%2F11bc95wrd7?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Tuve que venir a esta agencia porque por teléfono la asistente no tomó la solicitud de baja del servicio trío. Creo que se burló del pedido. En el módulo la atención fue rápida y paciente. El espacio del lugar es más amplio. No me quejo de esta oficina, pero sí crítico el servicio por teléfono...",tuve que venir a esta agencia porque por teléfono la asistente no tomó la solicitud de baja del servicio trío creo que se burló del pedido en el módulo la atención fue rápida y paciente el espacio del lugar es más amplio no me quejo de esta oficina pero sí crítico el servicio por teléfono,297,55,False,False,False,False,True,muy positivo,True,False,,NEG,negativo,0.6313529014587402,0.6313529014587402,0.3536807596683502,0.0149662783369421,,muy positivo,True,baja,sin_etiqueta_final_confiable,,sin_etiqueta,,,,,,,,,,larga,neutral,0.85,Combina experiencia positiva en oficina con queja del servicio telefónico.,neutral
2590,Buenos productos y precio muy accesible.,Oechsle,Jockey Plaza,Retail,5,muy positivo,Hace 3 años,"https://www.google.com/maps/place/Oechsle+Jockey+Plaza/@-12.086616,-76.9755849,17z/data=!4m8!3m7!1s0x9105c7ad8cbc3bdd:0x1eb0fa0150c6d250!8m2!3d-12.086616!4d-76.9755849!9m1!1b1!16s%2Fg%2F11b6vd8v1c?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Buenos productos y precio muy accesible.,buenos productos y precio muy accesible,40,6,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9551213383674622,0.0033774697221815,0.0415011085569858,0.9551213383674622,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,corta,positivo,0.9,Elogio breve a productos y precios accesibles.,positivo
1249,"Esta es una de las mejores tiendas por departamentos que puedes encontrar en la cuidad, es muy grande tiene cuatro niveles en donde encontrarás gran variedad de opciones de marcas, estilos tendencias nuevas así como también grandes ofertas, los artículos de venta van desde perfumes, maquillaje, todo tipo y clase de ropa, juguetes, electrodomésticos y muebles además de artículos de decoración para el hogar. Los precios son muy competitivos además de la atención es muy gentil y amable por parte de todo el personal que labora aquí, desde el ingreso a la tienda hasta la salida.",Falabella,Jockey Plaza,Retail,5,muy positivo,Hace 7 años,"https://www.google.com/maps/place/Falabella+Jockey+Plaza/@-12.0865358,-76.9882888,15z/data=!4m8!3m7!1s0x9105c7b24f9a0559:0x828b01774db724c1!8m2!3d-12.086557!4d-76.977989!9m1!1b1!16s%2Fg%2F1tc_s1z8?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Esta es una de las mejores tiendas por departamentos que puedes encontrar en la cuidad, es muy grande tiene cuatro niveles en donde encontrarás gran variedad de opciones de marcas, estilos tendencias nuevas así como también grandes ofertas, los artículos de venta van desde perfumes, maquillaje, todo tipo y clase de ropa, juguetes, electrodomésticos y muebles además de artículos de decoración para el hogar. Los precios son muy competitivos además de la atención es muy gentil y amable por parte de todo el personal que labora aquí, desde el ingreso a la tienda hasta la salida.",esta es una de las mejores tiendas por departamentos que puedes encontrar en la cuidad es muy grande tiene cuatro niveles en donde encontrarás gran variedad de opciones de marcas estilos tendencias nuevas así como también grandes ofertas los artículos de venta van desde perfumes maquillaje todo tipo y clase de ropa juguetes electrodomésticos y muebles además de artículos de decoración para el hogar los precios son muy competitivos además de la atención es muy gentil y amable por parte de todo el personal que labora aquí desde el ingreso a la tienda hasta la salida,580,96,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.9443807005882264,0.0035976257640868,0.0520217567682266,0.9443807005882264,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,larga,muy positivo,0.97,"Elogio extenso y entusiasta a variedad, precios y atención.",muy positivo
726,Es muy buen operador yo estaba en movistar y tenia muchos problemas con su servicio migre y estoy bien muy buena señal y cómodo sus celulares y el recibo muy bueno lo recomiendo,Claro,Plaza Norte,Telecomunicaciones,5,muy positivo,Hace 5 años,"https://www.google.com/maps/place/Claro+-+Plaza+Norte/@-12.0696528,-77.1716353,12z/data=!4m12!1m2!2m1!1sclaro+los+olivos!3m8!1s0x9105cefcfd8c6d8b:0x6ff66af64c01e943!8m2!3d-12.006859!4d-77.0599056!9m1!1b1!15sChBjbGFybyBsb3Mgb2xpdm9zIgOIAQFaEiIQY2xhcm8gbG9zIG9saXZvc5IBEGNlbGxfcGhvbmVfc3RvcmXgAQA!16s%2Fg%2F11xxm9n4g?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Es muy buen operador yo estaba en movistar y tenia muchos problemas con su servicio migre y estoy bien muy buena señal y cómodo sus celulares y el recibo muy bueno lo recomiendo,es muy buen operador yo estaba en movistar y tenia muchos problemas con su servicio migre y estoy bien muy buena señal y cómodo sus celulares y el recibo muy bueno lo recomiendo,177,33,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.970532238483429,0.0037811757065355,0.0256865974515676,0.970532238483429,muy positivo,muy positivo,False,alta,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,media,muy positivo,0.95,Elogio entusiasta y recomendación clara,muy positivo
34,No te dan la solución concreta tienes que ir si o si a ver tu caso a San Isidro y si vas igual aunque estoy en busca de una solución hace dos meses,BBVA,San Isidro,Banca,1,muy negativo,Hace 7 años,"https://www.google.com/maps/place/BBVA+San+Isidro/@-12.0989572,-77.1197103,12z/data=!4m12!1m2!2m1!1sbbva+san+isidro!3m8!1s0x9105c8f55f4010bb:0x5808600f510cfb91!8m2!3d-12.0939282!4d-77.0211518!9m1!1b1!15sCg9iYnZhIHNhbiBpc2lkcm-SAQRiYW5r4AEA!16s%2Fg%2F1226g4gx?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",No te dan la solución concreta tienes que ir si o si a ver tu caso a San Isidro y si vas igual aunque estoy en busca de una solución hace dos meses,no te dan la solución concreta tienes que ir si o si a ver tu caso a san isidro y si vas igual aunque estoy en busca de una solución hace dos meses,147,33,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.8270557522773743,0.8270557522773743,0.1672753095626831,0.0056690303608775,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,media,negativo,0.9,"Insatisfacción clara, queja moderada sin amenaza grave",negativo
1423,"Terrible... ahora dejan entrar con mascotas y los dueños dejan metros de correa, tanto así que el día que fui a San Isidro dos perros iniciaron una pelea exponiendo a visitantes adultos y niños. Además algunos cargan a sus mascotas y estos babean todos los artículos entre ellos la ropa, además de que los dueños no se lavan las manos y tocan la ropa etc realmente una contaminación ingente.",Falabella,San Isidro,Retail,1,muy negativo,Fecha de edición: Hace 2 años,"https://www.google.com/maps/place/Falabella+San+Isidro/@-12.095059,-77.0353392,15z/data=!3m1!5s0x9105c8659f44c175:0xad6aabac9e79ccf4!4m8!3m7!1s0x9105c8659f618827:0xeb62a6d2d04ae434!8m2!3d-12.0950802!4d-77.0250394!9m1!1b1!16s%2Fg%2F12vr6lfkt?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Terrible... ahora dejan entrar con mascotas y los dueños dejan metros de correa, tanto así que el día que fui a San Isidro dos perros iniciaron una pelea exponiendo a visitantes adultos y niños. Además algunos cargan a sus mascotas y estos babean todos los artículos entre ellos la ropa, además de que los dueños no se lavan las manos y tocan la ropa etc realmente una contaminación ingente.",terrible ahora dejan entrar con mascotas y los dueños dejan metros de correa tanto así que el día que fui a san isidro dos perros iniciaron una pelea exponiendo a visitantes adultos y niños además algunos cargan a sus mascotas y estos babean todos los artículos entre ellos la ropa además de que los dueños no se lavan las manos y tocan la ropa etc realmente una contaminación ingente,391,69,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.9679571390151978,0.9679571390151978,0.0287931747734546,0.0032497288193553,muy negativo,muy negativo,False,alta,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,larga,muy negativo,0.96,"Queja grave, describe problemas serios y desaconseja",muy negativo
3994,"Buena atención, limpieza y orden.",Tottus,Atocongo,Retail,5,muy positivo,Hace 10 meses,"https://www.google.com/maps/place/Tottus/@-12.1472344,-76.9920292,15z/data=!4m8!3m7!1s0x9105b869706d27f1:0x989b4442c72af420!8m2!3d-12.1472556!4d-76.9817294!9m1!1b1!16s%2Fg%2F119vsqj6c?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Buena atención, limpieza y orden.",buena atención limpieza y orden,33,5,False,False,False,False,True,muy positivo,True,False,,POS,positivo,0.779632568359375,0.0054938704706728,0.2148735374212265,0.779632568359375,muy positivo,muy positivo,False,media,,muy positivo,consistencia_estrella_modelo,,,,,,,,,,corta,positivo,0.88,Elogio moderado sin peros,positivo
763,"Este lugar ya no existe, ahora es solo un modulo.",Claro,San Miguel,Telecomunicaciones,1,muy negativo,Hace 2 meses,"https://www.google.com/maps/place/Claro/@-12.0698755,-77.1098322,14z/data=!4m12!1m2!2m1!1sclaro+san+miguel!3m8!1s0x9105c95c2a91158d:0xaf9e32e8efc1248!8m2!3d-12.0633513!4d-77.0966873!9m1!1b1!15sChBjbGFybyBzYW4gbWlndWVsIgOIAQGSARBjZWxsX3Bob25lX3N0b3Jl4AEA!16s%2Fg%2F11b6gqb64q?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Este lugar ya no existe, ahora es solo un modulo.",este lugar ya no existe ahora es solo un modulo,49,10,False,False,False,False,True,muy negativo,True,False,,NEG,negativo,0.6129918694496155,0.6129918694496155,0.3676041960716247,0.0194039456546306,muy negativo,muy negativo,False,media,,muy negativo,consistencia_estrella_modelo,,,,,,,,,,corta,neutral,0.85,Comentario informativo sin valoración,neutral
1715,"Ordenado y bien distribuido por dentro , hay de todo a buenos precios pero afuera mucho ruido y comercio ambulatorio.",Metro,Breña,Retail,4,positivo,Fecha de edición: Hace 2 años,"https://www.google.com/maps/place/Metro+Bre%C3%B1a/@-12.053956,-77.0534221,15z/data=!4m8!3m7!1s0x9105c8c53e4b0cb1:0x35d73616c6af137!8m2!3d-12.0539772!4d-77.0431223!9m1!1b1!16s%2Fg%2F11h1cmj1r?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Ordenado y bien distribuido por dentro , hay de todo a buenos precios pero afuera mucho ruido y comercio ambulatorio.",ordenado y bien distribuido por dentro hay de todo a buenos precios pero afuera mucho ruido y comercio ambulatorio,117,19,False,False,False,False,True,positivo,True,False,,POS,positivo,0.7699858546257019,0.0116939041763544,0.2183201909065246,0.7699858546257019,positivo,positivo,False,media,,positivo,consistencia_estrella_modelo,,,,,,,,,,media,neutral,0.84,Pros y contras equilibrados,neutral
4696,"Tienen variedad de productos aunque no encontré la salsa golf que buscaba, la variedad de panes ha bajado pero se entiende por la situación. La atención es buena en caja, siempre atentos.",Wong,San Isidro,Retail,4,positivo,Hace 5 años,"https://www.google.com/maps/place/Wong+Dos+de+Mayo/@-12.0919728,-77.0521564,15z/data=!4m8!3m7!1s0x9105c85a2cafbeed:0xff7fa211810ed3fb!8m2!3d-12.091994!4d-77.0418566!9m1!1b1!16s%2Fg%2F1td3skj_?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Tienen variedad de productos aunque no encontré la salsa golf que buscaba, la variedad de panes ha bajado pero se entiende por la situación. La atención es buena en caja, siempre atentos.",tienen variedad de productos aunque no encontré la salsa golf que buscaba la variedad de panes ha bajado pero se entiende por la situación la atención es buena en caja siempre atentos,187,32,False,False,False,False,True,positivo,True,False,,POS,positivo,0.7714794278144836,0.005826158914715,0.2226944714784622,0.7714794278144836,positivo,positivo,False,media,,positivo,consistencia_estrella_modelo,,,,,,,,,,media,positivo,0.87,Elogio mayor con pequeñas quejas,positivo
833,Buena atención.,Entel,Miraflores,Telecomunicaciones,4,positivo,Hace 6 años,"https://www.google.com/maps/place/Entel+Miraflores/@-12.0981593,-77.067645,13z/data=!4m12!1m2!2m1!1sentel+miraflores!3m8!1s0x9105c83a9a4e26b1:0xf7e0e0e0c1a0eeb1!8m2!3d-12.1178405!4d-77.0443373!9m1!1b1!15sChBlbnRlbCBtaXJhZmxvcmVzIgOIAQGSARF0ZWxlcGhvbmVfY29tcGFueeABAA!16s%2Fg%2F11bx1cbmzz?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Buena atención.,buena atención,15,2,True,False,True,False,True,positivo,True,True,comentario_corto;comentario_repetido_en_dataset,POS,positivo,0.5587799549102783,0.0446231812238693,0.3965969383716583,0.5587799549102783,positivo,positivo,True,baja,baja_confianza_modelo;revision_limpieza,positivo,consistencia_estrella_modelo,,,,,,,,,,corta,positivo,0.9,Elogio breve y positivo,positivo
3552,"Gran variedad y siempre con buenas ofertas. Amable personal de caja, vigilancia y probadores pero las encargadas de las marcas no atienden para nada a los clientes. Cero ayuda para ubicar productos. Personal nada diligente y mala supervisión del mismo",Ripley,Miraflores,Retail,3,neutral,Hace 7 años,"https://www.google.com/maps/place/Ripley+Miraflores/@-12.1230752,-77.0404893,15z/data=!4m8!3m7!1s0x9105c8191c65706b:0xe588d29fabe35574!8m2!3d-12.1230964!4d-77.0301895!9m1!1b1!16s%2Fg%2F11r8v2c0z?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D","Gran variedad y siempre con buenas ofertas. Amable personal de caja, vigilancia y probadores pero las encargadas de las marcas no atienden para nada a los clientes. Cero ayuda para ubicar productos. Personal nada diligente y mala supervisión del mismo",gran variedad y siempre con buenas ofertas amable personal de caja vigilancia y probadores pero las encargadas de las marcas no atienden para nada a los clientes cero ayuda para ubicar productos personal nada diligente y mala supervisión del mismo,251,40,False,False,False,False,True,neutral,True,False,,NEG,negativo,0.9569135904312134,0.9569135904312134,0.0367623306810855,0.0063240644522011,neutral,neutral,True,baja,sin_etiqueta_final_confiable,,ia_lote_neutral,muy negativo,alta,Queja fuerte y experiencia muy negativa,si,neutral,media,Combina aspectos positivos y negativos,si,,larga,negativo,0.88,Quejas predominantes pese a algunos elogios,negativo
562,Muchas gente y los que atienden hacen otras cosas y no atienden a los que esperan,Claro,Miraflores,Telecomunicaciones,3,neutral,Hace 11 meses,"https://www.google.com/maps/place/Claro+%7C+Centro+de+Atenci%C3%B3n+%7C+Miraflores/@-12.0671125,-77.1219397,12z/data=!4m12!1m2!2m1!1sclaro+miraflores!3m8!1s0x9105c81937703e63:0xc13d8f83068682dc!8m2!3d-12.1238173!4d-77.0294468!9m1!1b1!15sChBjbGFybyBtaXJhZmxvcmVzIgOIAQFaEiIQY2xhcm8gbWlyYWZsb3Jlc5IBI3RlbGVjb21tdW5pY2F0aW9uc19zZXJ2aWNlX3Byb3ZpZGVy4AEA!16s%2Fg%2F11xbgjr16?entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",Muchas gente y los que atienden hacen otras cosas y no atienden a los que esperan,muchas gente y los que atienden hacen otras cosas y no atienden a los que esperan,81,16,False,False,False,False,True,neutral,True,False,,NEG,negativo,0.9543794393539428,0.9543794393539428,0.0421572811901569,0.003463277593255,negativo,neutral,True,baja,sin_etiqueta_final_confiable,,ia_clase_minoritaria,negativo,alta,Crítica clara pero no extrema,si,,,,,,media,negativo,0.9,Insatisfacción clara por mala atención,negativo
